# energy dos(up) dos(down)
1.802956149999999980e+00 1.234950000000000081e+01 -1.627260000000000062e+01
1.822256149999999852e+00 1.524479999999999968e+01 -1.758960000000000079e+01
1.841556149999999947e+00 1.804129999999999967e+01 -1.787580000000000169e+01
1.860856150000000042e+00 1.991870000000000118e+01 -1.744519999999999982e+01
1.880056149999999926e+00 2.043380000000000152e+01 -1.699099999999999966e+01
1.899356150000000021e+00 1.996340000000000003e+01 -1.719920000000000115e+01
1.918656149999999894e+00 1.960210000000000008e+01 -1.827400000000000091e+01
1.937856150000000000e+00 2.036970000000000169e+01 -1.977659999999999840e+01
1.957156149999999872e+00 2.227730000000000032e+01 -2.092460000000000164e+01
1.976456149999999967e+00 2.401219999999999999e+01 -2.100090000000000146e+01
1.995756149999999840e+00 2.369989999999999952e+01 -1.966959999999999908e+01
2.014956149999999724e+00 2.047090000000000032e+01 -1.719889999999999830e+01
2.034256150000000041e+00 1.547489999999999988e+01 -1.442239999999999966e+01
2.053556149999999914e+00 1.110089999999999932e+01 -1.239540000000000042e+01
2.072756150000000019e+00 9.122400000000000730e+00 -1.194059999999999988e+01
2.092056149999999892e+00 9.628099999999999881e+00 -1.320209999999999972e+01
2.111356149999999765e+00 1.145969999999999978e+01 -1.548840000000000039e+01
2.130656150000000082e+00 1.346419999999999995e+01 -1.781530000000000058e+01
2.149856149999999744e+00 1.533430000000000071e+01 -1.969620000000000104e+01
2.169156150000000061e+00 1.721379999999999910e+01 -2.105499999999999972e+01
2.188456149999999933e+00 1.882239999999999824e+01 -2.146059999999999945e+01
2.207656150000000039e+00 1.958320000000000149e+01 -2.025649999999999906e+01
2.226956149999999912e+00 1.948039999999999949e+01 -1.768199999999999861e+01
2.246256149999999785e+00 1.908899999999999864e+01 -1.512850000000000072e+01
2.265556150000000102e+00 1.877680000000000149e+01 -1.398600000000000065e+01
2.284756149999999764e+00 1.843750000000000000e+01 -1.459019999999999939e+01
2.304056150000000081e+00 1.796529999999999916e+01 -1.624800000000000111e+01
2.323356149999999953e+00 1.754339999999999833e+01 -1.801279999999999859e+01
2.342556150000000059e+00 1.742470000000000141e+01 -1.944790000000000063e+01
2.361856149999999932e+00 1.771059999999999945e+01 -2.073359999999999914e+01
2.381156149999999805e+00 1.845189999999999841e+01 -2.214809999999999945e+01
2.400456150000000122e+00 1.972250000000000014e+01 -2.354060000000000130e+01
2.419656149999999784e+00 2.137239999999999895e+01 -2.436449999999999960e+01
2.438956150000000100e+00 2.283470000000000155e+01 -2.428740000000000165e+01
2.458256149999999973e+00 2.343489999999999895e+01 -2.365619999999999834e+01
2.477456150000000079e+00 2.304949999999999832e+01 -2.315729999999999933e+01
2.496756149999999952e+00 2.241949999999999932e+01 -2.303180000000000049e+01
2.516056149999999825e+00 2.246959999999999980e+01 -2.282150000000000034e+01
2.535256149999999931e+00 2.311670000000000158e+01 -2.198089999999999833e+01
2.554556149999999803e+00 2.315490000000000137e+01 -2.053600000000000136e+01
2.573856150000000120e+00 2.162310000000000088e+01 -1.894859999999999900e+01
2.593156149999999993e+00 1.893120000000000047e+01 -1.758999999999999986e+01
2.612356150000000099e+00 1.638350000000000151e+01 -1.662839999999999918e+01
2.631656149999999972e+00 1.489370000000000083e+01 -1.619549999999999912e+01
2.650956149999999845e+00 1.447220000000000084e+01 -1.637689999999999912e+01
2.670156149999999950e+00 1.491639999999999944e+01 -1.711690000000000111e+01
2.689456149999999823e+00 1.646140000000000114e+01 -1.817040000000000077e+01
2.708756150000000140e+00 1.915200000000000102e+01 -1.909250000000000114e+01
2.728056150000000013e+00 2.196320000000000050e+01 -1.947939999999999827e+01
2.747256150000000119e+00 2.346379999999999910e+01 -1.932979999999999876e+01
2.766556149999999992e+00 2.330679999999999907e+01 -1.905750000000000099e+01
2.785856149999999865e+00 2.242190000000000083e+01 -1.920120000000000005e+01
2.805056149999999970e+00 2.167259999999999920e+01 -2.001520000000000010e+01
2.824356149999999843e+00 2.070029999999999859e+01 -2.096649999999999991e+01
2.843656150000000160e+00 1.848239999999999839e+01 -2.082359999999999900e+01
2.862956150000000033e+00 1.506840000000000046e+01 -1.887569999999999837e+01
2.882156150000000139e+00 1.209370000000000012e+01 -1.598840000000000039e+01
2.901456150000000012e+00 1.117619999999999969e+01 -1.387780000000000058e+01
2.920756149999999884e+00 1.241569999999999929e+01 -1.349440000000000062e+01
2.939956149999999990e+00 1.474489999999999945e+01 -1.455790000000000006e+01
2.959256149999999863e+00 1.700880000000000081e+01 -1.620980000000000132e+01
2.978556150000000180e+00 1.841689999999999827e+01 -1.750669999999999860e+01
2.997856150000000053e+00 1.871450000000000102e+01 -1.771640000000000015e+01
3.017056150000000159e+00 1.840820000000000078e+01 -1.683350000000000080e+01
3.036356150000000031e+00 1.842599999999999838e+01 -1.570829999999999949e+01
3.055656149999999904e+00 1.924099999999999966e+01 -1.531170000000000009e+01
3.074856150000000010e+00 2.055310000000000059e+01 -1.588299999999999912e+01
3.094156149999999883e+00 2.180940000000000012e+01 -1.695210000000000150e+01
3.113456149999999756e+00 2.257420000000000115e+01 -1.812000000000000099e+01
3.132756150000000073e+00 2.248839999999999861e+01 -1.940129999999999910e+01
3.151956150000000179e+00 2.162239999999999895e+01 -2.077029999999999887e+01
3.171256150000000051e+00 2.084219999999999828e+01 -2.202469999999999928e+01
3.190556149999999924e+00 2.094750000000000156e+01 -2.316290000000000049e+01
3.209756149999999586e+00 2.146679999999999922e+01 -2.415820000000000078e+01
3.229056149999999903e+00 2.118220000000000169e+01 -2.435920000000000130e+01
3.248356150000000220e+00 1.979429999999999978e+01 -2.290480000000000160e+01
3.267656149999999649e+00 1.837190000000000012e+01 -1.998679999999999879e+01
3.286856150000000198e+00 1.825860000000000127e+01 -1.730549999999999855e+01
3.306156149999999627e+00 1.994219999999999970e+01 -1.693459999999999965e+01
3.325456149999999944e+00 2.283020000000000138e+01 -1.958609999999999829e+01
3.344656149999999606e+00 2.583170000000000144e+01 -2.394279999999999831e+01
3.363956149999999923e+00 2.808599999999999852e+01 -2.773969999999999914e+01
3.383256150000000240e+00 2.922710000000000008e+01 -2.952049999999999841e+01
3.402456149999999901e+00 2.931540000000000035e+01 -2.946529999999999916e+01
3.421756150000000218e+00 2.887349999999999994e+01 -2.887209999999999965e+01
3.441056149999999647e+00 2.874719999999999942e+01 -2.907789999999999964e+01
3.460356149999999964e+00 2.942330000000000112e+01 -3.062460000000000093e+01
3.479556149999999626e+00 3.058399999999999963e+01 -3.289600000000000080e+01
3.498856149999999943e+00 3.163139999999999930e+01 -3.441499999999999915e+01
3.518156149999999815e+00 3.233529999999999660e+01 -3.397529999999999717e+01
3.537356149999999921e+00 3.268699999999999761e+01 -3.177830000000000155e+01
3.556656150000000238e+00 3.257209999999999894e+01 -2.927349999999999852e+01
3.575956149999999667e+00 3.193929999999999936e+01 -2.791580000000000084e+01
3.595256149999999984e+00 3.095700000000000074e+01 -2.820439999999999969e+01
3.614456149999999646e+00 2.982529999999999859e+01 -2.957169999999999987e+01
3.633756149999999963e+00 2.871950000000000003e+01 -3.096920000000000073e+01
3.653056149999999835e+00 2.785020000000000095e+01 -3.172909999999999897e+01
3.672256149999999941e+00 2.720799999999999841e+01 -3.172680000000000078e+01
3.691556149999999814e+00 2.632910000000000039e+01 -3.073430000000000106e+01
3.710856149999999687e+00 2.464600000000000080e+01 -2.846199999999999974e+01
3.730156150000000004e+00 2.218570000000000064e+01 -2.552029999999999887e+01
3.749356149999999666e+00 1.982989999999999853e+01 -2.331030000000000157e+01
3.768656149999999982e+00 1.866229999999999833e+01 -2.250669999999999860e+01
3.787956149999999855e+00 1.900290000000000035e+01 -2.241509999999999891e+01
3.807156149999999961e+00 2.027639999999999887e+01 -2.206609999999999872e+01
3.826456149999999834e+00 2.175260000000000105e+01 -2.137730000000000175e+01
3.845756149999999707e+00 2.314570000000000149e+01 -2.113299999999999912e+01
3.865056150000000024e+00 2.458920000000000172e+01 -2.204909999999999926e+01
3.884256149999999685e+00 2.615419999999999945e+01 -2.382949999999999946e+01
3.903556150000000002e+00 2.735010000000000119e+01 -2.530170000000000030e+01
3.922856149999999875e+00 2.748460000000000036e+01 -2.569709999999999894e+01
3.942056149999999981e+00 2.675390000000000157e+01 -2.542899999999999849e+01
3.961356149999999854e+00 2.626879999999999882e+01 -2.527309999999999945e+01
3.980656149999999727e+00 2.650860000000000127e+01 -2.516580000000000084e+01
3.999956150000000044e+00 2.642320000000000135e+01 -2.430630000000000024e+01
4.019156149999999705e+00 2.476379999999999981e+01 -2.227830000000000155e+01
4.038456150000000022e+00 2.186789999999999878e+01 -1.960859999999999914e+01
4.057756149999999451e+00 1.929550000000000054e+01 -1.731550000000000011e+01
4.076956150000000001e+00 1.796239999999999881e+01 -1.628389999999999915e+01
4.096256150000000318e+00 1.754230000000000089e+01 -1.694709999999999894e+01
4.115556149999999747e+00 1.757720000000000127e+01 -1.909979999999999833e+01
4.134856150000000063e+00 1.823100000000000165e+01 -2.181080000000000041e+01
4.154056149999999725e+00 1.976579999999999870e+01 -2.377509999999999835e+01
4.173356150000000042e+00 2.188179999999999836e+01 -2.416179999999999950e+01
4.192656149999999471e+00 2.384519999999999840e+01 -2.321249999999999858e+01
4.211856150000000021e+00 2.509590000000000032e+01 -2.189179999999999993e+01
4.231156150000000338e+00 2.568380000000000152e+01 -2.098290000000000077e+01
4.250456149999999766e+00 2.612069999999999936e+01 -2.061670000000000158e+01
4.269756150000000083e+00 2.674480000000000146e+01 -2.065220000000000056e+01
4.288956149999999745e+00 2.744950000000000045e+01 -2.124330000000000140e+01
4.308256150000000062e+00 2.824569999999999936e+01 -2.265399999999999991e+01
4.327556149999999491e+00 2.958980000000000032e+01 -2.462280000000000157e+01
4.346756150000000041e+00 3.153259999999999863e+01 -2.643969999999999843e+01
4.366056150000000358e+00 3.289639999999999986e+01 -2.773610000000000042e+01
4.385356149999999786e+00 3.216270000000000095e+01 -2.876389999999999958e+01
4.404556149999999448e+00 2.927890000000000015e+01 -2.972729999999999961e+01
4.423856149999999765e+00 2.594269999999999854e+01 -3.017229999999999990e+01
4.443156150000000082e+00 2.385979999999999990e+01 -2.935940000000000083e+01
4.462456149999999511e+00 2.316929999999999978e+01 -2.722929999999999851e+01
4.481656150000000061e+00 2.269099999999999895e+01 -2.476379999999999981e+01
4.500956150000000378e+00 2.115859999999999985e+01 -2.322800000000000153e+01
4.520256149999999806e+00 1.814480000000000004e+01 -2.304540000000000077e+01
4.539456149999999468e+00 1.440649999999999942e+01 -2.334100000000000108e+01
4.558756149999999785e+00 1.144640000000000057e+01 -2.255430000000000135e+01
4.578056150000000102e+00 1.036919999999999931e+01 -1.977029999999999887e+01
4.597356149999999531e+00 1.103490000000000038e+01 -1.561350000000000016e+01
4.616556150000000081e+00 1.226939999999999920e+01 -1.168810000000000038e+01
4.635856150000000397e+00 1.285810000000000031e+01 -9.266000000000000014e+00
4.655156149999999826e+00 1.236280000000000001e+01 -8.647299999999999542e+00
4.674356149999999488e+00 1.100779999999999959e+01 -9.309699999999999420e+00
4.693656149999999805e+00 9.127100000000000435e+00 -1.026290000000000013e+01
4.712956150000000122e+00 7.059099999999999930e+00 -1.049220000000000041e+01
4.732256149999999550e+00 5.261499999999999844e+00 -9.456200000000000827e+00
4.751456150000000100e+00 4.148799999999999599e+00 -7.407000000000000028e+00
4.770756150000000417e+00 3.885800000000000143e+00 -5.249200000000000088e+00
4.790056149999999846e+00 4.339500000000000135e+00 -3.891199999999999992e+00
4.809256149999999508e+00 5.119100000000000428e+00 -3.673200000000000021e+00
4.828556149999999825e+00 5.811899999999999622e+00 -4.403299999999999770e+00
4.847856150000000142e+00 6.283100000000000129e+00 -5.637299999999999756e+00
4.867156149999999570e+00 6.590399999999999814e+00 -6.789900000000000269e+00
4.886356150000000120e+00 6.647300000000000431e+00 -7.316900000000000404e+00
4.905656150000000437e+00 6.232199999999999740e+00 -7.033400000000000318e+00
4.924956149999999866e+00 5.333899999999999864e+00 -6.203899999999999970e+00
4.944156149999999528e+00 4.290600000000000414e+00 -5.315699999999999648e+00
4.963456149999999845e+00 3.531800000000000050e+00 -4.725600000000000023e+00
4.982756150000000162e+00 3.210999999999999854e+00 -4.423399999999999999e+00
5.002056149999999590e+00 3.099800000000000111e+00 -4.145299999999999763e+00
5.021256149999999252e+00 2.904799999999999827e+00 -3.695899999999999963e+00
5.040556150000000457e+00 2.662700000000000067e+00 -3.128299999999999859e+00
5.059856149999999886e+00 2.654300000000000104e+00 -2.688000000000000167e+00
5.079056149999999548e+00 2.947499999999999787e+00 -2.600999999999999979e+00
5.098356149999999865e+00 3.246399999999999952e+00 -2.849699999999999900e+00
5.117656150000000181e+00 3.231199999999999850e+00 -3.152699999999999836e+00
5.136956149999999610e+00 2.862299999999999844e+00 -3.193099999999999827e+00
5.156156149999999272e+00 2.330999999999999961e+00 -2.874400000000000066e+00
5.175456150000000477e+00 1.911100000000000021e+00 -2.375500000000000167e+00
5.194756149999999906e+00 1.866999999999999993e+00 -1.977300000000000058e+00
5.213956149999999568e+00 2.317800000000000082e+00 -1.848700000000000010e+00
5.233256149999999884e+00 3.125999999999999890e+00 -2.018400000000000194e+00
5.252556150000000201e+00 3.937600000000000211e+00 -2.488500000000000156e+00
5.271756149999999863e+00 4.342900000000000205e+00 -3.213400000000000034e+00
5.291056149999999292e+00 4.114899999999999558e+00 -3.930600000000000094e+00
5.310356150000000497e+00 3.390499999999999847e+00 -4.215700000000000003e+00
5.329656149999999926e+00 2.576600000000000001e+00 -3.867199999999999971e+00
5.348856149999999587e+00 2.049399999999999888e+00 -3.151800000000000157e+00
5.368156149999999904e+00 1.973500000000000032e+00 -2.570699999999999985e+00
5.387456150000000221e+00 2.314200000000000035e+00 -2.435799999999999965e+00
5.406656149999999883e+00 2.899700000000000166e+00 -2.710100000000000176e+00
5.425956149999999312e+00 3.511499999999999844e+00 -3.170199999999999907e+00
5.445256150000000517e+00 3.967600000000000016e+00 -3.608699999999999797e+00
5.464556149999999946e+00 4.120899999999999785e+00 -3.874200000000000088e+00
5.483756149999999607e+00 3.871500000000000163e+00 -3.854099999999999859e+00
5.503056149999999924e+00 3.245800000000000018e+00 -3.527200000000000113e+00
5.522356150000000241e+00 2.413499999999999979e+00 -2.981599999999999806e+00
5.541556149999999903e+00 1.624900000000000011e+00 -2.348399999999999821e+00
5.560856149999999332e+00 1.113299999999999956e+00 -1.772499999999999964e+00
5.580156150000000537e+00 9.535000000000000142e-01 -1.388600000000000056e+00
5.599456149999999965e+00 9.871999999999999664e-01 -1.201799999999999979e+00
5.618656149999999627e+00 9.645000000000000240e-01 -1.056699999999999973e+00
5.637956149999999944e+00 7.976999999999999647e-01 -8.357999999999999874e-01
5.657256150000000261e+00 6.352999999999999758e-01 -6.196000000000000396e-01
5.676456149999999923e+00 6.811000000000000387e-01 -5.772000000000000464e-01
5.695756149999999352e+00 9.892999999999999572e-01 -7.528000000000000247e-01
5.715056150000000557e+00 1.439999999999999947e+00 -1.018899999999999917e+00
5.734356149999999985e+00 1.852100000000000080e+00 -1.236299999999999955e+00
5.753556149999999647e+00 2.077599999999999891e+00 -1.402500000000000080e+00
5.772856149999999964e+00 2.058800000000000185e+00 -1.567299999999999915e+00
5.792156150000000281e+00 1.923200000000000021e+00 -1.682700000000000085e+00
5.811356149999999943e+00 1.974399999999999933e+00 -1.707300000000000040e+00
5.830656149999999371e+00 2.408399999999999874e+00 -1.784899999999999931e+00
5.849956150000000576e+00 3.037799999999999834e+00 -2.107200000000000184e+00
5.869256150000000005e+00 3.449100000000000055e+00 -2.631800000000000139e+00
5.888456149999999667e+00 3.420199999999999907e+00 -3.085700000000000109e+00
5.907756149999999984e+00 3.056700000000000195e+00 -3.216800000000000104e+00
5.927056150000000301e+00 2.595800000000000107e+00 -3.002699999999999925e+00
5.946256149999999963e+00 2.258500000000000174e+00 -2.699600000000000222e+00
5.965556149999999391e+00 2.169900000000000162e+00 -2.645700000000000163e+00
5.984856149999999708e+00 2.228200000000000180e+00 -2.860100000000000087e+00
6.004156150000000025e+00 2.178199999999999914e+00 -2.930899999999999839e+00
6.023356149999999687e+00 1.924299999999999899e+00 -2.490699999999999914e+00
6.042656150000000004e+00 1.617599999999999927e+00 -1.677699999999999969e+00
6.061956150000000321e+00 1.437899999999999956e+00 -9.636000000000000121e-01
6.081156149999999982e+00 1.496899999999999897e+00 -6.791000000000000369e-01
6.100456149999999411e+00 1.875699999999999923e+00 -8.339999999999999636e-01
6.119756149999999728e+00 2.476300000000000168e+00 -1.252199999999999980e+00
6.139056150000000045e+00 2.903999999999999915e+00 -1.762899999999999912e+00
6.158256149999999707e+00 2.828699999999999992e+00 -2.316899999999999959e+00
6.177556150000000024e+00 2.465899999999999981e+00 -2.959400000000000031e+00
6.196856150000000341e+00 2.391799999999999926e+00 -3.681599999999999984e+00
6.216056150000000002e+00 2.822200000000000042e+00 -4.305600000000000094e+00
6.235356150000000319e+00 3.313299999999999912e+00 -4.541100000000000136e+00
6.254656149999999748e+00 3.303500000000000103e+00 -4.202899999999999636e+00
6.273856150000000298e+00 2.786799999999999944e+00 -3.428399999999999892e+00
6.293156149999999727e+00 2.258100000000000218e+00 -2.625999999999999890e+00
6.312456150000000044e+00 2.119299999999999962e+00 -2.107600000000000140e+00
6.331756150000000360e+00 2.369699999999999918e+00 -1.843299999999999939e+00
6.350956150000000022e+00 2.770199999999999996e+00 -1.675400000000000000e+00
6.370256150000000339e+00 3.065300000000000136e+00 -1.613299999999999956e+00
6.389556149999999768e+00 3.087499999999999911e+00 -1.749600000000000044e+00
6.408756150000000318e+00 2.852100000000000080e+00 -2.023800000000000043e+00
6.428056149999999747e+00 2.594700000000000006e+00 -2.248000000000000220e+00
6.447356150000000063e+00 2.599099999999999966e+00 -2.310999999999999943e+00
6.466656149999999492e+00 2.926499999999999879e+00 -2.285400000000000098e+00
6.485856150000000042e+00 3.377699999999999925e+00 -2.405499999999999972e+00
6.505156150000000359e+00 3.733299999999999841e+00 -2.928100000000000147e+00
6.524456149999999788e+00 3.922899999999999832e+00 -3.845299999999999940e+00
6.543656150000000338e+00 3.980399999999999938e+00 -4.752600000000000158e+00
6.562956149999999766e+00 4.013200000000000323e+00 -5.222199999999999953e+00
6.582256150000000083e+00 4.188399999999999679e+00 -5.280599999999999739e+00
6.601556149999999512e+00 4.535000000000000142e+00 -5.259500000000000064e+00
6.620756150000000062e+00 4.806799999999999962e+00 -5.233699999999999797e+00
6.640056149999999491e+00 4.776799999999999713e+00 -4.944899999999999629e+00
6.659356149999999808e+00 4.583700000000000330e+00 -4.267699999999999605e+00
6.678556150000000358e+00 4.517999999999999794e+00 -3.429399999999999782e+00
6.697856149999999786e+00 4.559099999999999930e+00 -2.764200000000000212e+00
6.717156150000000103e+00 4.373199999999999754e+00 -2.498699999999999921e+00
6.736456149999999532e+00 3.719100000000000072e+00 -2.718100000000000183e+00
6.755656150000000082e+00 2.741000000000000103e+00 -3.294700000000000184e+00
6.774956149999999511e+00 1.911200000000000010e+00 -3.878400000000000070e+00
6.794256149999999828e+00 1.705000000000000071e+00 -4.151799999999999713e+00
6.813456149999999489e+00 2.232499999999999929e+00 -4.114899999999999558e+00
6.832756149999999806e+00 3.138399999999999856e+00 -3.987099999999999866e+00
6.852056150000000123e+00 3.932100000000000151e+00 -3.836599999999999788e+00
6.871356149999999552e+00 4.435900000000000176e+00 -3.522400000000000198e+00
6.890556150000000102e+00 4.771799999999999820e+00 -3.049799999999999844e+00
6.909856149999999531e+00 4.996000000000000441e+00 -2.755999999999999783e+00
6.929156149999999847e+00 5.079200000000000159e+00 -3.026199999999999779e+00
6.948356149999999509e+00 5.181899999999999729e+00 -3.895500000000000185e+00
6.967656149999999826e+00 5.549900000000000055e+00 -4.953400000000000247e+00
6.986956150000000143e+00 6.120000000000000107e+00 -5.687800000000000189e+00
7.006256149999999572e+00 6.469199999999999839e+00 -5.984700000000000131e+00
7.025456150000000122e+00 6.228500000000000369e+00 -6.155199999999999783e+00
7.044756149999999550e+00 5.478600000000000136e+00 -6.372099999999999653e+00
7.064056149999999867e+00 4.644000000000000128e+00 -6.343600000000000350e+00
7.083256149999999529e+00 4.068900000000000183e+00 -5.761499999999999844e+00
7.102556149999999846e+00 3.883799999999999919e+00 -4.836899999999999977e+00
7.121856150000000163e+00 4.184300000000000352e+00 -4.171499999999999986e+00
7.141056149999999825e+00 5.041199999999999903e+00 -4.247799999999999798e+00
7.160356150000000142e+00 6.271300000000000097e+00 -5.100200000000000067e+00
7.179656149999999570e+00 7.361600000000000144e+00 -6.283199999999999896e+00
7.198956149999999887e+00 7.768600000000000172e+00 -7.182800000000000296e+00
7.218156149999999549e+00 7.327200000000000379e+00 -7.520900000000000141e+00
7.237456149999999866e+00 6.357800000000000118e+00 -7.472800000000000331e+00
7.256756150000000183e+00 5.406900000000000261e+00 -7.241900000000000226e+00
7.275956149999999845e+00 4.887999999999999901e+00 -6.736299999999999955e+00
7.295256150000000162e+00 4.858100000000000307e+00 -5.789799999999999613e+00
7.314556149999999590e+00 5.057000000000000384e+00 -4.573699999999999655e+00
7.333856149999999907e+00 5.218899999999999650e+00 -3.631800000000000139e+00
7.353056149999999569e+00 5.367600000000000371e+00 -3.443799999999999972e+00
7.372356149999999886e+00 5.707200000000000273e+00 -4.015299999999999869e+00
7.391656150000000203e+00 6.254800000000000360e+00 -5.014000000000000234e+00
7.410856149999999865e+00 6.801999999999999602e+00 -6.226700000000000124e+00
7.430156150000000181e+00 7.269400000000000084e+00 -7.624799999999999578e+00
7.449456149999999610e+00 7.838000000000000078e+00 -9.010899999999999466e+00
7.468756149999999927e+00 8.623200000000000642e+00 -9.936400000000000787e+00
7.487956149999999589e+00 9.425499999999999545e+00 -1.010139999999999993e+01
7.507256149999999906e+00 9.937900000000000844e+00 -9.655099999999999127e+00
7.526556150000000223e+00 1.009239999999999959e+01 -9.017699999999999605e+00
7.545756149999999884e+00 1.012969999999999970e+01 -8.583199999999999719e+00
7.565056150000000201e+00 1.031559999999999988e+01 -8.686899999999999622e+00
7.584356149999999630e+00 1.052689999999999948e+01 -9.591499999999999915e+00
7.603656149999999947e+00 1.024879999999999924e+01 -1.113310000000000066e+01
7.622856149999999609e+00 9.214600000000000790e+00 -1.243919999999999959e+01
7.642156149999999926e+00 7.871599999999999930e+00 -1.245689999999999920e+01
7.661456150000000243e+00 6.989099999999999646e+00 -1.096589999999999954e+01
7.680656149999999904e+00 7.035999999999999588e+00 -8.866600000000000037e+00
7.699956150000000221e+00 8.061099999999999710e+00 -7.392199999999999882e+00
7.719256149999999650e+00 9.804399999999999338e+00 -7.229099999999999859e+00
7.738556149999999967e+00 1.166530000000000022e+01 -8.365099999999999980e+00
7.757756149999999629e+00 1.285710000000000086e+01 -1.031279999999999930e+01
7.777056149999999946e+00 1.295790000000000042e+01 -1.222419999999999973e+01
7.796356150000000262e+00 1.225489999999999924e+01 -1.324039999999999928e+01
7.815556149999999924e+00 1.144319999999999915e+01 -1.314850000000000030e+01
7.834856150000000241e+00 1.111839999999999939e+01 -1.246030000000000015e+01
7.854156149999999670e+00 1.156780000000000008e+01 -1.174140000000000050e+01
7.873456149999999987e+00 1.276040000000000063e+01 -1.125159999999999982e+01
7.892656149999999649e+00 1.427130000000000010e+01 -1.121749999999999936e+01
7.911956149999999965e+00 1.534329999999999927e+01 -1.188920000000000066e+01
7.931256150000000282e+00 1.534869999999999912e+01 -1.313260000000000005e+01
7.950456149999999944e+00 1.421199999999999974e+01 -1.429049999999999976e+01
7.969756150000000261e+00 1.236009999999999920e+01 -1.469950000000000045e+01
7.989056149999999690e+00 1.049690000000000012e+01 -1.428049999999999997e+01
8.008356150000000895e+00 9.502200000000000202e+00 -1.350619999999999976e+01
8.027556149999998780e+00 1.019899999999999984e+01 -1.298279999999999923e+01
8.046856149999999985e+00 1.275900000000000034e+01 -1.324440000000000062e+01
8.066156150000001190e+00 1.626630000000000109e+01 -1.456390000000000029e+01
8.085356149999999076e+00 1.915030000000000143e+01 -1.654570000000000007e+01
8.104656150000000281e+00 2.018039999999999878e+01 -1.815940000000000154e+01
8.123956149999999710e+00 1.911360000000000170e+01 -1.851539999999999964e+01
8.143156149999999371e+00 1.675989999999999824e+01 -1.750860000000000127e+01
8.162456150000000576e+00 1.452870000000000061e+01 -1.573119999999999941e+01
8.181756150000000005e+00 1.348799999999999955e+01 -1.402950000000000053e+01
8.201056149999999434e+00 1.366929999999999978e+01 -1.305799999999999983e+01
8.220256150000000872e+00 1.434580000000000055e+01 -1.293839999999999968e+01
8.239556150000000301e+00 1.484270000000000067e+01 -1.332440000000000069e+01
8.258856149999999730e+00 1.495659999999999989e+01 -1.390879999999999939e+01
8.278056150000001168e+00 1.486689999999999934e+01 -1.475580000000000069e+01
8.297356149999998820e+00 1.502439999999999998e+01 -1.598620000000000019e+01
8.316656150000000025e+00 1.595509999999999984e+01 -1.731599999999999895e+01
8.335956150000001230e+00 1.768299999999999983e+01 -1.822269999999999968e+01
8.355156149999999116e+00 1.940309999999999846e+01 -1.849950000000000117e+01
8.374456150000000321e+00 2.011530000000000129e+01 -1.837740000000000151e+01
8.393756149999999749e+00 1.961149999999999949e+01 -1.819669999999999987e+01
8.412956149999999411e+00 1.857939999999999969e+01 -1.820720000000000027e+01
8.432256150000000616e+00 1.770349999999999824e+01 -1.856250000000000000e+01
8.451556150000000045e+00 1.712369999999999948e+01 -1.916349999999999909e+01
8.470856149999999474e+00 1.698910000000000053e+01 -1.960310000000000130e+01
8.490056150000000912e+00 1.778099999999999881e+01 -1.965109999999999957e+01
8.509356150000000341e+00 1.949980000000000047e+01 -1.965990000000000038e+01
8.528656149999999769e+00 2.119910000000000139e+01 -2.009209999999999852e+01
8.547856150000001207e+00 2.199190000000000111e+01 -2.083010000000000161e+01
8.567156149999998860e+00 2.206559999999999988e+01 -2.135529999999999973e+01
8.586456150000000065e+00 2.223679999999999879e+01 -2.151620000000000132e+01
8.605756149999999494e+00 2.288569999999999993e+01 -2.174879999999999924e+01
8.624956149999999155e+00 2.366730000000000089e+01 -2.241880000000000095e+01
8.644256150000000360e+00 2.405189999999999984e+01 -2.321490000000000009e+01
8.663556149999999789e+00 2.386589999999999989e+01 -2.346359999999999957e+01
8.682756149999999451e+00 2.329269999999999996e+01 -2.292089999999999961e+01
8.702056150000000656e+00 2.261809999999999832e+01 -2.204820000000000135e+01
8.721356150000000085e+00 2.214529999999999887e+01 -2.159649999999999892e+01
8.740656149999999514e+00 2.214450000000000074e+01 -2.206180000000000163e+01
8.759856150000000952e+00 2.264610000000000056e+01 -2.339430000000000121e+01
8.779156149999998604e+00 2.332570000000000121e+01 -2.493969999999999843e+01
8.798456149999999809e+00 2.380160000000000053e+01 -2.573270000000000124e+01
8.817656150000001247e+00 2.415660000000000096e+01 -2.526210000000000022e+01
8.836956149999998900e+00 2.492800000000000082e+01 -2.410660000000000025e+01
8.856256150000000105e+00 2.634280000000000044e+01 -2.350949999999999918e+01
8.875556149999999533e+00 2.783419999999999916e+01 -2.412569999999999837e+01
8.894756149999999195e+00 2.856650000000000134e+01 -2.543359999999999843e+01
8.914056150000000400e+00 2.808729999999999905e+01 -2.648539999999999850e+01
8.933356149999999829e+00 2.636919999999999931e+01 -2.683840000000000003e+01
8.952556149999999491e+00 2.381579999999999941e+01 -2.657250000000000156e+01
8.971856150000000696e+00 2.140480000000000160e+01 -2.587580000000000169e+01
8.991156150000000125e+00 2.027469999999999928e+01 -2.500580000000000069e+01
9.010356149999999786e+00 2.090090000000000003e+01 -2.431719999999999970e+01
9.029656150000000991e+00 2.284290000000000020e+01 -2.395970000000000155e+01
9.048956149999998644e+00 2.528999999999999915e+01 -2.381169999999999831e+01
9.068256149999999849e+00 2.763899999999999935e+01 -2.388139999999999930e+01
